product_url,product_name,price,rating,no_of_reviews,asin,description
https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD,        wooum Water Resisitance Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Blue       ,328,4.0,575 ratings,B0993Q72WD,"Crossbody Travel Pouch comes with 4 Zip Pocket storage Compartment for your iPad, tablet, mobile, diary, money, wallet, and other electronic gadget accessories and 1 Velcro compartment for small accessories.    Product Size: 6.5x3.5x9.5 Inch(LWH) inch, Color-Blue, Weekender Sling Bag is perfect to impress everyone with its excellent quality and unique design.    Made in India product, Consisting of premium quality stitching and high-grade zippers, this sling ensures long-lasting durability & strength.; Premium Quality Material is very durable and long-lasting life.    You can use this bag as a messenger bag, shoulder bag, suitable for your office, college, outdoor travels, university, meeting, and business for everyday use.    Department Name: Unisex-Adult"
https://www.amazon.in/Gear-Alphamount-Trekking-Black-Yellow-RKSALPAMT0112/dp/B097KFYPCG,"        Gear Alphamount 45L Water Resistant Trekking Travel Rucksack for Men,Women - Black Yellow       ",849,4.0,319 ratings,B097KFYPCG,Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Intuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight    Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers    Outer material type: Polyester    Item Package Weight : 560.0 grams
https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V57FMBH,"        AirCase Laptop Messenger Bag Case Cover Pouch for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men & Women       ","1,499",4.1,481 ratings,B07V57FMBH,"About this item    Closure: Zipper    Innovative Design: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. Built with Spill Resistance Nylon Material which is waterproof, Premium and YKK Two Way Zipper Closure, with comfortable handle on top.    Convenient, Comfortable and Elegant: Two Front Zipper Pocket to organize accessories has ample storage for your Power bank, Phone, charger, Tabs, cable, Pen, Notebook, Keys, etc. Comes with Adjustable & Removable Shoulder Strap for easy portability & Handle at top.    A much Safer Way to Carry Laptop: The bag is made of soft and environmentally friendly materials with reinforced edges and good padding of the main compartment offer well protection for your laptop with extra compartment with Nylon Fastener protection.    COMPATIBLE for all the major brands of 15.6-Inch Laptops.    Designed for most 15.6-Inch Laptops and Ultrabook’s, Maximum Fit Size (Dimension 40 x 11 x 35 Cm), Super Light Weight: 650 Grams, and easy to use, practical design and exquisite workmanship."
https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N,"        Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)       ","1,197",4.0,783 ratings,B07XSTR69N,"Outer Material: Polyester, Color: Black    Vault Anti Theft Backpack with Lock and USB and RFID    USB port; Number of compartments: 1    Laptop Compatibility: Yes, Laptop Size: 17 inches    Age Range Description: Adult; Pocket Description: Utility Pocket; Style Name: Casual Backpack; Closure Type: Zipper    Anti Theft,Fixed Combination Lock"
https://www.amazon.in/Tabelito%C2%AE-Basic-Laptop-Sleeve-Surfacepro/dp/B09NDTCZ4N,        Tabelito® Basic Laptop Bag Sleeve Case Cover Pouch for 15.6 Inch(39.6cm) Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue)       ,299,4.2,"1,820 ratings",B09NDTCZ4N,"About this item    Internal size - 40.5cm x 30.5cm x 1.7cm, external size- 42cm x 32cm x 3.5cm​​, compatible with most 15 - 15.6 inch laptop computers or notebook like Macbook Pro/Air/Surface book/HP/Acer/Asus/Samsung Chromebook etc.    Extra Storage Space - Two pockets in front, enough space to keeping mouse, cable, cellphone, memory cards, external hard drive, pens,coins etc.    Ultra-slim & Lightweight - Slim, portable and lightweight to take alone, or slide it into your briefcase, backpack or any other daybag, perfect for business, school or travel.    Shockproof - Multiple Layers Protection, PP foam padding layer and Polyester fabric lining for bump and shock absorption, protect your computer from accidental scratches.    Excellent Detail: Use Exquisite zipper and reinforced stitching on all stress points, ensuring the bag does not fall apart when carrying heavy goods. The first verticle designed laptop bag, you will feel the beauty of simple and good texture.    
 See more product details"
https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ,        Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls       ,598,4.7,20 ratings,B0B4G8W6MQ,"【DIY Crossbody Bag】Rich color label patterns give the bag unique freedom, go out at any time with fashionable satchel bag. It can hold cell phones, small toys, candy, credit card, etc.    【Special Designs】Shoulder Camera Bag have large capacity, easy zipper closure, adjustable shoulder strap freely. Crossbody Purse with 6pcs Carton Tag    【Safe Material】The soft and environmentally friendly material is made of PVC+EVA+Polypropylene Webbing. Comfortable hand feel with fine surface workmanship, durable and dirt-resistant.    【Top Gifts for kids】Perfect for 3 + years old boys, girls, niece, granddaughter, grandson,etc. Nice xmas gifts, birthday gifts for kids, best birthday presents and Christmas gifts for kids.    Durable and Dirt-resistant: Cute Shoulder Handbag are easy to clean and durable. If the chocolate and ice cream dirty the bags, don’t worry, take one wet cloth and wipe it away and do not need to wash.(Attention: Please do not scratch the surface of the bags with sharp object."
https://www.amazon.in/LXE-ECONO-ASHLYN-VINTAGE-BLUE/dp/B09MK23GB8,        Baggit Women's Sling Bag       ,777,4.4,49 ratings,B09MK23GB8,"Tote style    Carrot exterior    1 main, spacious compartment    2 interior zipper    Quick access back zipper    Double shoulder handles    Size: M    
   Cruelty-free material 6 Months Warranty Made in India | Leading fashion handbag brand since 30 years   Show More"
https://www.amazon.in/Nivia-5177RD-Polyester-String-Bag/dp/B07NNJKQQY,        Nivia 5177RD Polyester String Bag (Red)       ,193,4.0,250 ratings,B07NNJKQQY,"String backpack have one main compartment is secured with drawstring closure. Efficient to hold your essentials    Highly water-resistant finish to save inner items from water splashes .    lightweight and easy to carry.Strong and durable ropes. multiple use trendy drawstring bag with excellent finish and durability    Designed for all types of occasions: Sports, daily use, cycling etc.    Comes in attractive color combination and premium quality of material"
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK,        Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey)       ,819,4.2,"1,481 ratings",B0895ZZHKK,"Meant for 15.6-inch laptops    Multiple compartments for additional accessories    Front big pocket for quick-access your essentials    Elegant and Lightweight Cross-dyed woven fabric    Finished in Stylish warm dark grey and stretch to shoulder strap    Laptop compartment fits up to 15.6 inch laptop with velcro laptop strip    ASUS reflective logo    1 Year hardware warranty provided by the manufacturer from date of purchase    
 See more product details"
https://www.amazon.in/Wildcraft-Typo_Blk-Casual-Backpack-11619-Typo_Blk/dp/B079MBFH5V,        Wildcraft 35 ltrs (19 Cms) Casual Backpack(11619-Typo_Blk_Black)       ,"1,298",4.3,340 ratings,B079MBFH5V,"Outer Material: Nylon, Color: Typo_Blk    Capacity: 35 liters; Dimensions: 7.5 inches x 12.5 inches x 18.5 inches (LxWxH)    Number of compartments: 2    Warranty type: Manufacturer; 5 years manufacturer warranty is non-transferable and valid for 5 years from the original date of purchase"
https://www.amazon.in/Aavishkar-Polyster-Weight-Laptop-Backpack/dp/B08DLL3794,        Truvic Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Black)       ,599,3.4,629 ratings,B08DLL3794,"Made from Polyster material with light weight. Capacity 30 ltrs. Demension (LxWxH) (13x6.5x19) inch.; 2 Spacious compartments for your notebook, Book, Files, Documents with front pocket organizer in which Pen, Mobile, Keychain, Wallet, Pen drive and other little accessories can easily carried out. Side pocket can hold 1 ltr water bottle.     Back compartment is well consigned laptop compartment with padding for up to 15.6” laptop. Cushioned laptop compartment provide premium comfort and securable for your laptop.     Featuring well cushioned padded handles & shoulder strap. Excellent and stylish designing with light weight. Easy to carry with spacious & enough for your daily use.     Used for – Laptop Bag, 15.6” laptop bag, Laptop bag pack, Laptop bags for men and women, school bags, collage bags, casual bag, bagpacks, tuition, office as well as your daily use.; Age Range Description: Adult     Water Resistance Level: Water Resistant; Pattern Name: Solid     
 See more product details"
https://www.amazon.in/Amazon-Brand-Solimo-Cricket-Black/dp/B08J8L13V5,"        Amazon Brand - Solimo Cricket Kit Bag, Black       ",899,4.4,38 ratings,B08J8L13V5,"About this item    Cricket Kit Bag for storing and carrying around cricket gear and other essentials    Made using water-resistant polyester fabric on the outside and polyester fabric on the inside    High-quality zipper tested for 500 cycles for smooth opening and closing mechanism    Has undergone 19 product tests to ensure sturdiness and durability    Provision of a side compartment to specifically accommodate a long cricket bat    Consists of one compartment on the front and side each for smaller items such as mobile and keys    Comprises ample space to carry two sets of racquets, padded gloves, leg guards, helmet, cricket balls, extra pair of clothes, shoes, water bottle, fitness accessories such as bands, grips, and more    
   Ideal for storing and carrying your cricket gear for easy access and handling Equipped with shoulder straps for easy carrying on shoulders similar to a backpack Adjustable straps allow you to carry it on the back without any hassle Product Dimensions: 76 x 35 x 23 cm (29.92 x 13.78 x 9.05 inches); Weight: 1230 grams Package Contents: Amazon Brand - Solimo Cricket Kit Bag; Colour: Black   Show More"
https://www.amazon.in/Kuber-Industries-Transparent-Waterproof-F_26_KUBBMART017038/dp/B08WK5WQ3K,"        Kuber Industries Large Size Crystal Clear Plastic Cosmetic Bags Travel PVC Vinyl Toiletry Bag, Zipper Large Transparent Waterproof Make-Up Case Organizer Bag (Blue) (F_26_KUBBMART017038)       ",244,3.8,20 ratings,B08WK5WQ3K,"Package Contents: 1 Transparent Travel Toiletry Bag    Material : PVC, Color : Blue    Dimension: 30cm x 20cm x 15cm    Easily Organize, Top Efficiency : The clear pouch has one main compartment with a heavy-duty double zipper that makes everything simpler to use. This way, you will never lose your makeup or toiletries in complicated carrying bags. Also make use of external pocket    WATERPROOF PVC material: Take it to the pool or beach, throw in a larger tote or travel bag & know your items are protected from moisture or sand! Easy to wipe clean"
https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79,        AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop       ,639,4.2,384 ratings,B09W4VMZ79,"Gift your shoulders and back the comfort of the AmazonBasics - Casual Backpack/Office Bag    It has 2 large compartments and 2 side pockets    Well-padded interior that keeps your laptop safe    Enough space for your other daily essentials like chargers, wallet, power bank, etc.    Compact and sleek design    Well-cushioned shoulder straps    Dimensions: LxWXH: 47 X 33 X 15 cm    Weight: 0.460 grams    
 See more product details"
https://www.amazon.in/AirCase-C26-Messenger-Laptop-Shoulder/dp/B07P417566,"        AirCase Laptop Messenger Bag Case Cover Pouch for 13.3-Inch, 14-Inch Laptop Bag for Men & Women (Blue)       ",949,4.1,"2,565 ratings",B07P417566,"Innovative Design: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. Built with Premium Nylon Material which is waterproof with Impact resistant foam cushion and imported soft fur lining with 3D Foam Cushion Around which prevents scratches, Premium and Exquisite Zipper Closure.    Convenient, Comfortable and Elegant: One Front Zipper Pocket to organize accessories has ample storage for your Power bank, Phone, charger, Tabs, cable, Pen, Notebook, etc. Comes with Adjustable & Removable Shoulder Strap for easy portability.    A much Safer Way to Carry Laptop: The bag is made of soft and environmentally friendly materials with reinforced edges and good padding of the main compartment offer well protection for your laptop.    COMPATIBLE for with all the major brands of Laptop Upto 13.3-Inch to 14-Inch Laptops.    Designed for most 13.3-Inch to 14-Inch Laptops and Ultrabook’s and easy to use, practical design and exquisite workmanship.    
 See more product details"
https://www.amazon.in/Lavie-MARMA-Womens-Sling-Bag/dp/B07KMBX9ZL,        Lavie Women's Marma Round Tassel Sling Bag | Ladies Purse Handbag | Crossbody Sling Bag       ,"1,199",4.1,547 ratings,B07KMBX9ZL,"Lavie Marma sling is a stylish unique boat – shaped bag for trendy women. The large tassels & gold toned metal trims at the front amps up your styling game. It is a versatile and a flattering sling bag in latest pebble texture. The bag is available in multiple fun & pretty colors.    Dimension: 35 cm in length X 12 cm in width X 17 cm in height    Marma Tassel sling bag has a top zip closure for safety and comfort. It has a flat bottom to keep your stuff intact. The interior has 1 main compartment, 2 slip pockets alongside 1 zip pocket, providing options for multiple storage for phone, portable charger, keys, hairbrush, wallet, sunglasses etc.    This sling is perfect for ladies to carry for a brunch date, a day at the mall for shopping or even an evening party. It can be paired with ethnic, floral printed top & jeans or even a body fitting dress. This spacious and sturdy bag makes for a perfect gift for all your occasions & loved ones."
https://www.amazon.in/AirCase-Anti-Gravity-Ergonomic-Technology-Protected/dp/B0B87NB61B,"        AirCase Anti-Gravity Backpack for Men & Women, Weight Reducing 15.6” Laptop Bag for Travel & Office, Ergonomic Technology for Posture & Muscle Support, Patent Protected, In-built Shock Absorber       ","4,099",3.9,34 ratings,B0B87NB61B,"⦿WORLD’S GREATEST BACKPACK: The AirCase Anti-Gravity Backpack has been crafted using a patented technology based on ancient load-bearing practices & modern lab-tested functionalities. The Bag that Defies Gravity - there is nothing like it.    ⦿PATENTED ANTI-GRAVITY TECHNOLOGY: This Backpack has a smart Inbuilt Pressure Detector System. As the weight inside the backpack increases, the Elastic Shoulder Straps suspend open, changing the weight distribution and Reducing the Load on the Back & Neck muscles. The AirCase Anti-Gravity Backpack reduces muscle pressure by 25% as compared to a normal backpack.    ⦿TECH IN ACTION: Guarded Lower back Support & Posture control enabled by Premium Grade Padding at the back. Zero jerk or sudden movement to the muscles through 4-Point Independent Suspension System.    ⦿HOLISTICALLY DESIGNED: This Tech Packed Bag is Waterproof, has a Minimalist Exterior design that is class apart. It features multiple inner pockets & compartments for smart organisation of all your Office and Travel Essentials.    ⦿MADE FOR A BETTER LIFE: This Bag is ideal for travellers (both Business and Leisure), bikers and hikers."
https://www.amazon.in/Womens-Lattice-Office-leather-adjustable/dp/B07VNMWWRX,        ZOUK Multicolor Abstract Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - Abstract Amaze       ,"1,699",4.4,"1,693 ratings",B07VNMWWRX,"Compatibility: Our Stylish Office Bag For Women Is An Ideal Laptop Bag, Handbag Or A Professional Bag. It Can Fit A Laptop Of Upto 15.6 Inches And Is Perfect For Macbook, Chromebook, Ipad, Tablet, Hp, Lenovo, Dell Etc. Dimensions: 18 X 13 X 4 Inch    Components: On The Inside There Is A Padded Laptop Sleeve With Velcro, A Larger Compartment For Books, Tiffin, Chargers. Also There Are 2 Small Pockets For A Wallet, Pen And Keys. The Bag Has A Zip Closure And Double Straps For Carrying Comfortably    Material: Made Of Fine Indian Print Fabric. The Leather Used Is 100% Peta Approved Vegan Leather, Making It A Cruelty-Free And A Responsible Product. All Products Are Handmade, With A Running Fabric And Hence The Exact Print On The Product Might Slightly Differ From The Photos; Disclaimer: It Is Recommended That You Regularly Clean Your Bag With A Wet Cloth. Do Note That The Colour Of The Materials Might Slightly Vary Due To Photographic Lighting Sources Or Your Display Settings    About Us: Zouk Is A Proudly Indian And 100% Peta Approved Vegan Brand. Our Laptop Bag Stands For Style And Function, With An Essence Of India. Couple Of Our Bags Were Featured In The Popular Netflix Series Little Things 3. All Our Bags Are Handcrafted By Expert Artisans In Our Own Manufacturing Facility    Inner Material Type: Synthetic; Occasion Type: Casual"
https://www.amazon.in/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R,        Wildcraft 44 Ltrs Casual Backpack (11629-Wolf_Black)       ,"1,599",4.3,"5,414 ratings",B079DDT65R,"Number of compartments: 3, Laptop Sleeve: Yes"
https://www.amazon.in/MOCA-Waterproof-Exterior-Velvety-Interior/dp/B09FJT5SJJ,"        MOCA Waterproof Nylon Exterior with Soft Velvety Interior Sleeve Bag Pouch Carry Case for 13.3"" to 14 inch Laptops, MacBook (Black, 13.3 Inch)       ","1,199",4.4,"2,026 ratings",B09FJT5SJJ,"About this item    Internal Dimensions: 13.78 x 0.79 x 9.65 inch (L x W x H); External Dimensions: 14.37 x 0.79 x 10.24 inch (L x W x H). The front horizontal side pocket dimensions: 13.39 x 6.89 inch (L x W).    The watercolor marble laptop sleeve with pocket outer polyester fabric of the case enable you to carry your MacBook / laptop / notebook / Ultrabook computer in a uniquely sleek style. Features a polyester foam padding layer and fluffy cushion for bump and shock absorption and protection of your device against dust, dirt, bump, shock and accidental scratches.    360 degree all around shockproof protective reinforced interior edge protect your laptop from any accidental dropping. Extendable handle design makes it to carry your laptop around in comfort, you can also tuck away the handle. Side opening zipper design, avoid accidental dropping of your laptop while carrying. Special watercolor marble laptop sleeve bag to show your personality.    Considerate design is the back trolley suitcase belt for ease use during business trip. It is really convenient for your happy journey to any where. Slim and lightweight; does not bulk your laptop up and can easily slide into your briefcase, backpack, or other bag. This protective carrying sleeve case cover bag with handle and pocket is ideal for you to take your laptop out.    Compatible with MacBook Air 13 2010-2017, MacBook Pro 13 2008-2015, Surface Book 2/1 13.5, Surface Laptop 3/2/1 13.5; Dell Inspiron 13/14, Dell Latitude 14; HP Elitebook 830 13.3, HP Elitebook/Spectre X360 13.3, HP Envy/Stream 13, HP Stream/Pavilion 14; Lenovo ThinkPad X1 Carbon 14, Lenovo Ideapad 320s-14/320s-15, Lenovo IdeaPad 710S/720S 13/14, Lenovo 720 13.3/Yoga 2 Pro/Yoga 920; Asus Vivobook/ZenBook Flip S 14, Asus ZenBook/Chromebook 13.3; Acer Swift1/7 /Spin 5 13.3, Acer Swift5/Spin7 14.    
 See more product details"
https://www.amazon.in/Amazon-Basics-Stylish-Backpack-Laptop/dp/B09W4WRV5Q,"        Amazon Basics - Laptop Backpack/Travel Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Stylish Design       ","1,859",1.0,1 rating,B09W4WRV5Q,"Laptop backpack made from water-resistant, strong and durable polyester    Comes with an adjustable sternum strap for stability, gusset straps to reduce unused space, and top handle to offer better grip    Provides all-day comfort through the thick, mesh-covered padding in the back panel and wide air channels    Contains two large compartments, two easy-access front pockets and two side pockets    Well-cushioned polyester pocket that stores up to 15.6-inch laptop    Dimensions: 50 x 33 x 14 cm (L x W x H)    Weight: 1.16 gms    
 See more product details"
https://www.amazon.in/Kuber-Industries-Handcrafted-Embroidered-Handbag/dp/B082VFZP9C,"        Kuber Industries Women's Handcrafted Embroidered Clutch Bag (Grey, CTKTC034517)       ",345,3.7,255 ratings,B082VFZP9C,"Package Contents: Embroidered Party Wear Clutch Women Handbag    Material: Polyester, Color: Grey    PRODUCT DIMENSION:27 x 17 x 1CM    Made of high quality silk material. This is the combination of traditional and modern embroidery work. This is completely handcrafted and the Embroidery work has been done on it    Perfect case for iPhone. The clutch bag fits most of the phones."
https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL,        wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -       ,474,4.0,201 ratings,B09KV7Y3KL,"Product Size -14x11x4 Inch / 35.56 x 28 x 10 cm , Product Color - Dark Grey , Materil Type Name - Khadi Fabric.Smooth Zipper and Flap Closure. Material Feature - Water and Scratch Resistance    Design for 14.1 inch laptop with Laptop compartment with dual zippered access and thick foam padding, protects your laptop very well. Made of top fabric, designed to be very lightweight and slim, but stylish, practical and durable.    It's a perfect messanger sling bag for working, short traveling, school and daily using.Adjustable Crossbody Shoulder Strap: Carry your crossbody bag securely thanks to the fully adjustable strap.    Number of Compartments: 1 zipper and 1 open Pocket on flap & 2 Zipper Compartment inside. and seperate Laptop padded Compartment inside the zipper compartment.    Crossbody Lapotop Messenger Bag Comes with 14.1 Inch Laptop Compartment and 3 Zip Compartment and One Velcro Pocket for your electronic gadget accessories.    Made in India product , Consisting of good stitching and Smooth zippers, this sling ensures long lasting durability & strength.You can use this bag as a messenger bag, shoulder bag, suitable for your office, college, outdoor travels, university, meeting, and business for everyday use."
https://www.amazon.in/Wildcraft-Solid-Backpack-Navy-11908/dp/B07N1D9LX8,        Wildcraft 35 Ltrs 18 inch Backpack (11908 Navy_Navy)       ,"1,246",4.1,577 ratings,B07N1D9LX8,Dimensions: 12.5 inches x 9.5 inches x 18 inches; Capacity: 35 liters; Number of Compartments: 2 Compartments; Material: Polyester; Synthetic; Warranty Description: Manufacturer: 5 Years Manufacturing Warranty     Special Features: Side Fabric Pocket For The Water Bottle And Padded Back System And Shoulder Straps For Better Comfort     Closure Type: Zipper; Pattern Name: Solid; Age Range Description: Adult; Pocket Description: Utility Pocket     Compartment Description: Not Laptop Compatible; Water Resistance Level: Water Resistant
https://www.amazon.in/Nivia-783-Polyester-Carrying-Balls/dp/B072KWMD1F,"        NIVIA ‘Ball Carrying Bag’ for 9 Balls, Polyester, Black       ",566,4.4,66 ratings,B072KWMD1F,"Football, basketball bag    Style - kit bag    Material - polyester    Bag can carry 9 balls    Material: Polyester"
https://www.amazon.in/Wildcraft-Green-Casual-Backpack-11650-Green/dp/B079DV66TY,        Wildcraft 29.5 Ltrs Green Casual Backpack (11650-Green)       ,995,4.2,310 ratings,B079DV66TY,"Outer Material: Polyester, Color: Green    Capacity: 29.5 liters; Dimensions: 7.5 inches x 13 inches x 18.5 inches (LxWxH)    Number of compartments: 2    Warranty type: Manufacturer; 5 years manufacturer warranty is non-transferable and valid for 5 years from the original date of purchase"
https://www.amazon.in/Nelle-Harper-Womens-Shoulder-Dark/dp/B07RBR6NW2,        Nelle Harper Women's Handbag       ,699,3.9,"2,816 ratings",B07RBR6NW2,"Detailed with an attractive gold handle hardware along with a small utility pouch to enhance the functionality of the bag    Stunning outside clasped with a detachable spacious mini pouch,that helps you keep your money,cards and keys for easy access while on the go,along with roomy compartments that enables you to keep your essentials organized    This bag will help you navigate between your worlds with effortless ease by coordinating it with your work wear or an outing with your girl pals    Made in India"
https://www.amazon.in/HP-Odyssey-Backpack-15-6-inch-Laptop/dp/B012K57MYE,        HP Odyssey Backpack for 15.6-inch Laptop (Grey/Green)       ,"2,459",4.5,"5,131 ratings",B012K57MYE,"Adjustable sternum strap stabilizes and gusset straps reduce unused space    Scratch and weather resistant material shields against everyday spills and bumps    Durable grab handles are located on the top and center front panel    Multiple loops and straps provide quick access to essentials    All day comfort with thick mesh covered back panel padding and wide air channels    Ease the load with contoured padded shoulder straps. Waterproof    Manufacturer Detail: HP India Sales pvt limited, 24 Salarpuria Arena, Hosur main road, Adugodi , Bangalore -560030.    Importer Details: HP India Sales pvt limited, 24 Salarpuria Arena, Hosur main road, Adugodi , Bangalore -560030.    
 See more product details"
https://www.amazon.in/F-Gear-String-LTR-Gym-Bag/dp/B07L4ZNBPQ,        F Gear String 13 Ltr Gym Bag (Black)       ,189,4.2,33 ratings,B07L4ZNBPQ,Drawstring Closure    Ergonomic Design    Lightweight    Size (Hxlxw) Cm-(45x33x10)    Grateful for the thoughtful gift
https://www.amazon.in/PrettyKrafts-Plastic-Travel-Toiletry-Jewellery/dp/B00K2QRH76,        PrettyKrafts Plastic Travel Toiletry Bag (Pink) Set of 3 Pieces       ,299,4.0,"2,284 ratings",B00K2QRH76,"Material: Fabric, Color: Pink    Package Contents: 3 jeweler storage    Size: 15 cm x 22 cm x 7 cm    Colour- Golden    Set of 3    It is Transparent"
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3VDBV5,        ADISA Light Weight Laptop Backpack 32 Ltrs       ,499,4.0,"5,547 ratings",B07F3VDBV5,"Adjustable Shoulder Handles / Two Bottle holders / Padded Handle / Reflector Logo    Dimensions : LxWxH- 31 x 18 x 47 cms    Laptop : 15.6 inches and below (Bigger than 15.6 not recommended)    No. of Compartments : 3 with full padding    NOT INCLUDED : NO RAIN COVER, Laptop, Headphones & Cable (Images only for display)"
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY,"        F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag       ","1,039",4.3,"1,245 ratings",B078J63VRY,"Water Proof with attached Rain cover.    Reflective Printing and in Built Laptop sleeve    3 compartment, 1 pockets and 2 Bottle pouch.    Comes with the F Gear promise of quality.    Size(Hxlxw)Cm-(50x31x21)"
https://www.amazon.in/KILLER-Polyester-Orange-Laptop-Backpack/dp/B07B516P18,        KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack       ,986,4.2,712 ratings,B07B516P18,Dimension:18.75 x 13.00 x 7.25 [HxWxD](inches); Weight:525gm; Multi-purpose Bag Light-weight colourful College bag; 1 year warranty on Manufacturing Defects    Pattern Name: Solid; Style Name: Daypack Backpacks; Special Features: Back Padding; Age Range Description: Adult    Pattern Name: Solid; Special Features: Back Padding; Style Name: Daypack Backpacks; Age Range Description: Adult    Strap Type: Padded Strap; Color Name: Black & Parrot Green; Water Resistance Level: Water Resistant; Warranty Description: 1 Year Warranty Against Manufacturing Defects.; Compartment Description: Up To 15 Inches; Lining Description: Polyurethane
https://www.amazon.in/Isle-Coco-Hidesign-Womens-Sling/dp/B07L6N38Y3,        Hidesign Women Sling Bag (Silver)       ,"2,299",4.3,70 ratings,B07L6N38Y3,Leather material Grey colored sling bag    21.5 centimeters height x 24 centimeters length x 7.5 centimeters width    Zip closure with handle    1 compartment    1 year domestic warranty against manufacturing defects    Do not expose to extreme heat
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB,        HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red)       ,"1,519",4.1,"3,684 ratings",B083N53TWB,"Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,     Water Resistant; Warranty type: Manufacturer, 1 year domestic warranty; Internal compartments with organizer pockets and internal divider for organization     For Our Business & Fashionable Style Day Backpack; Age Range Description: Adult; Style Name: Travel Backpacks; Closure Type: Zipper Snap     Closure Type: Zipper Snap; Age Range Description: Adult; Style Name: Travel Backpacks     Strap Type: Double Handle; Pattern Name: Solid; Warranty Description: 1. Year Manufacturer Warranty; Compartment Description: Greater Than 17 Inches; Style Name: Country     
 See more product details"
https://www.amazon.in/ADISA-Women-Girls-Stripes-SL5100-BRO_Brown/dp/B0BD63DRLZ,        ADISA Women Girls Stripes Cross Body Sling Bag       ,575,4.4,79 ratings,B0BD63DRLZ,Outer Material: PU / Synthetic Leather    Closure: Magnetic Button    No. of Compartments: 2    No. of Pockets: 1    Dimensions: LxWxH - 7.25 x 2.25 x 5.5 inches
https://www.amazon.in/Nivia-5412OG-Polyester-Sports-Orange/dp/B07HCP7W3K,        NIVIA Sports Space Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Sports and Travel Bag/Sports Kit/Duffle Bags Travel (Black/Blue)       ,942,5.0,1 rating,B07HCP7W3K,Strong stitching at major stress points provide long-lasting durability against daily activities. Main compartment with double zip closure    Side zipper in pocket to keep your small valuables safe    Large pocket for laundry or shoes (fits pair up to size 11)    Highly water-resistant finish to save inner items from water splashes    Optimum quality of accessories and zipper for smoother functioning and high durability
https://www.amazon.in/Crafts-My-Dream-Womens-CMD2904/dp/B0100BD0IW,        CRAFTS MY DREAM Women's Cross Body (Multicolor) Rose casual sling Bag       ,299,4.0,"1,447 ratings",B0100BD0IW,Material: Canvas    Dimensions: 7.50H X 21L X 19W Cms    Closure Type: Clasp    Strap Type: Adjustable; 2 Pockets    Inner Material Type: Nylon
